,Statement Author,Statement,Rating,cleaned,statement_length,word_count,sentence_count,unique_words,lexical_richness,punctuation_count,noun_%,pronoun_%,verb_%,adj_%,determiner_%,foreign_%,cleaned_tokenized
270,Amy Klobuchar,"""We’ve had a 30% increase in suicides in this country in just 15 years.""",true,increase suicide country year,72,29,1,11,20.160000000000007,4,0.3,0.05,0.1,0.0,0.1,0.0,"['increase', 'suicide', 'country', 'year']"
271,Tracy McCreery,"""Suicide is the second-leading cause of death among 15-19 year olds and 25-34 year olds in Missouri.""",true,suicide second leading cause death among year old year old missouri,101,67,1,13,23.250000000000007,6,0.4,0.0,0.0,0.15,0.05,0.0,"['suicide', 'second', 'leading', 'cause', 'death', 'among', 'year', 'old', 'year', 'old', 'missouri']"
272,Brandon Creighton,"""Texas actually leads in the number of (Confederate) monuments removed.""",true,texas actually lead number confederate monument removed,72,55,1,10,10.0,5,0.26666666666666666,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,"['texas', 'actually', 'lead', 'number', 'confederate', 'monument', 'removed']"
273,Patricia Pike,"""Over 30 states passed the legislation to ban powdered alcohol,"" and Missouri is not one of them",true,state passed legislation ban powdered alcohol missouri one,96,58,1,17,16.0,3,0.2,0.05,0.1,0.05,0.05,0.0,"['state', 'passed', 'legislation', 'ban', 'powdered', 'alcohol', 'missouri', 'one']"
274,Joe Biden,"""I’m one of the first guys to introduce a climate change bill, way, way back in ‘87.""",true,one first guy introduce climate change bill way way back,85,56,1,17,80.91999999999999,5,0.28,0.04,0.08,0.08,0.08,0.0,"['one', 'first', 'guy', 'introduce', 'climate', 'change', 'bill', 'way', 'way', 'back']"
275,Ron Johnson,"""99.4% of businesses in Wisconsin are small businesses,"" and they employ ""nearly half of our workforce.""",true,business wisconsin small business employ nearly half workforce,104,62,1,14,31.50000000000001,8,0.2608695652173913,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.0,0.0,"['business', 'wisconsin', 'small', 'business', 'employ', 'nearly', 'half', 'workforce']"
276,Bernie Sanders,"""You've got millions of families paying 40, 50, 60% of their limited incomes to put a roof over their heads.""",true,got million family paying limited income put roof head,109,54,1,16,45.359999999999985,7,0.2222222222222222,0.1111111111111111,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.0,"['got', 'million', 'family', 'paying', 'limited', 'income', 'put', 'roof', 'head']"
277,Donald Trump,"""The unemployment rate for Wisconsin workers has reached historic lows. It’s never been this low before, ever, ever, ever.""",true,unemployment rate wisconsin worker reached historic low never low ever ever ever,123,80,2,17,34.77000000000001,7,0.17857142857142858,0.03571428571428571,0.07142857142857142,0.10714285714285714,0.07142857142857142,0.0,"['unemployment', 'rate', 'wisconsin', 'worker', 'reached', 'historic', 'low', 'never', 'low', 'ever', 'ever', 'ever']"
278,Elizabeth Warren,"Speaking of the financial crisis that gained traction in 2007, ""I talked about it to anyone who would listen, a crisis is coming.""",true,speaking financial crisis gained traction talked anyone would listen crisis coming,130,82,1,21,135.52000000000015,5,0.17857142857142858,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.07142857142857142,0.0,"['speaking', 'financial', 'crisis', 'gained', 'traction', 'talked', 'anyone', 'would', 'listen', 'crisis', 'coming']"
279,Letitia James,"""The enumeration clause speaks to the count of every individual, and not just Americans, not just citizens.""",true,enumeration clause speaks count every individual american citizen,108,65,1,13,19.903333333333332,5,0.2727272727272727,0.0,0.0,0.0,0.13636363636363635,0.0,"['enumeration', 'clause', 'speaks', 'count', 'every', 'individual', 'american', 'citizen']"
280,Maxine Lipeles,"""All the ponds in Missouri for which we have data are causing groundwater contamination. … This is a statewide issue.""",true,pond missouri data causing groundwater contamination statewide issue,118,68,2,20,20.0,4,0.25,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.125,0.0,"['pond', 'missouri', 'data', 'causing', 'groundwater', 'contamination', 'statewide', 'issue']"
281,Bennett Sandlin,"Says 74% of people in Texas are ""crammed into 4% of the land.""",true,say people texas crammed land,62,29,1,11,33.879999999999995,5,0.2777777777777778,0.0,0.1111111111111111,0.0,0.05555555555555555,0.0,"['say', 'people', 'texas', 'crammed', 'land']"
282,Amy Klobuchar,"""Big pharmaceuticals pay off — they literally pay off — generics to keep the prices and the competition off the market.""",true,big pharmaceutical pay literally pay generic keep price competition market,120,74,1,11,19.608,3,0.25,0.041666666666666664,0.125,0.08333333333333333,0.125,0.0,"['big', 'pharmaceutical', 'pay', 'literally', 'pay', 'generic', 'keep', 'price', 'competition', 'market']"
283,Stony Rushing,"Says ""5 out of 10"" GOP candidates don’t live in North Carolina’s 9th Congressional District.",true,say gop candidate live north carolina th congressional district,92,63,1,15,13.0,3,0.36363636363636365,0.0,0.13636363636363635,0.045454545454545456,0.0,0.0,"['say', 'gop', 'candidate', 'live', 'north', 'carolina', 'th', 'congressional', 'district']"
284,Bernie Sanders,"""In my own state of Vermont, from the very first days of our state's history, what our Constitution says is that everybody can vote. That is true. So people in jail can vote.""",true,state vermont first day state history constitution say everybody vote true people jail vote,175,91,3,23,31.29976744186046,8,0.21951219512195122,0.07317073170731707,0.04878048780487805,0.07317073170731707,0.04878048780487805,0.0,"['state', 'vermont', 'first', 'day', 'state', 'history', 'constitution', 'say', 'everybody', 'vote', 'true', 'people', 'jail', 'vote']"
285,Joe Manchin,"""I was the only member of the Senate – Republican or Democrat – who has consistently voted against efforts to use the so called ‘nuclear option’ to change the rules of the Senate.""",true,member senate republican democrat consistently voted effort use called nuclear option change rule senate,180,104,1,22,38.440000000000005,3,0.3157894736842105,0.02631578947368421,0.10526315789473684,0.07894736842105263,0.13157894736842105,0.0,"['member', 'senate', 'republican', 'democrat', 'consistently', 'voted', 'effort', 'use', 'called', 'nuclear', 'option', 'change', 'rule', 'senate']"
286,West Virginia Republican Party,"""West Virginia’s exports increased for the second year in a row in 2018, reaching $8.1 billion. Additionally, West Virginia’s export growth rate was 14.2%, nearly double the national average of 7.6%.""",true,west virginia export increased second year row reaching billion additionally west virginia export growth rate nearly double national average,200,140,2,25,51.03,13,0.28888888888888886,0.0,0.08888888888888889,0.08888888888888889,0.06666666666666667,0.0,"['west', 'virginia', 'export', 'increased', 'second', 'year', 'row', 'reaching', 'billion', 'additionally', 'west', 'virginia', 'export', 'growth', 'rate', 'nearly', 'double', 'national', 'average']"
287,E. Gordon Gee,"""Our state has fewer science, technology, engineering and math graduates than any neighboring state.""",true,state fewer science technology engineering math graduate neighboring state,101,74,1,14,54.88000000000004,5,0.3684210526315789,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,"['state', 'fewer', 'science', 'technology', 'engineering', 'math', 'graduate', 'neighboring', 'state']"
288,Dan Patrick,"""Since 2011, we have documentation of 1,671 dead bodies we have recovered in Texas, many in Brooks County.""",true,since documentation dead body recovered texas many brook county,107,63,1,12,23.893333333333334,6,0.21739130434782608,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.0,0.0,"['since', 'documentation', 'dead', 'body', 'recovered', 'texas', 'many', 'brook', 'county']"
289,Mac Heller,"""The 2008 election was the first election in which voters of color comprised over 25 percent of the electorate, and that number is going up.""",true,election first election voter color comprised percent electorate number going,141,77,1,19,28.018472222222222,4,0.2413793103448276,0.0,0.10344827586206896,0.034482758620689655,0.10344827586206896,0.0,"['election', 'first', 'election', 'voter', 'color', 'comprised', 'percent', 'electorate', 'number', 'going']"
290,Allen Thomas,"""Currently, 23 percent of our military's infrastructure is graded as 'poor' while 9 percent is 'failing.'""",true,currently percent military infrastructure graded poor percent failing,106,69,1,12,31.50000000000001,9,0.17391304347826086,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.0,"['currently', 'percent', 'military', 'infrastructure', 'graded', 'poor', 'percent', 'failing']"
291,Donald Trump,"""In New York State, Democrats blocked a Bill expanding College Tuition for Gold Star families after approving aid for illegal immigrants.""",true,new york state democrat blocked bill expanding college tuition gold star family approving aid illegal immigrant,138,111,1,19,123.47999999999988,4,0.48,0.0,0.12,0.04,0.04,0.0,"['new', 'york', 'state', 'democrat', 'blocked', 'bill', 'expanding', 'college', 'tuition', 'gold', 'star', 'family', 'approving', 'aid', 'illegal', 'immigrant']"
292,Donna Howard,"""There have been zero reported instances of any child born alive after an abortion in Texas.""",true,zero reported instance child born alive abortion texas,93,54,1,16,16.0,3,0.21052631578947367,0.0,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.0,"['zero', 'reported', 'instance', 'child', 'born', 'alive', 'abortion', 'texas']"
293,West Virginia Democratic Party,"The Affordable Care Act ""provided over 200,000 West Virginians with health care coverage.""",true,affordable care act provided west virginian health care coverage,90,64,1,11,40.319999999999986,4,0.4375,0.0,0.0625,0.0625,0.0625,0.0,"['affordable', 'care', 'act', 'provided', 'west', 'virginian', 'health', 'care', 'coverage']"
294,Shelia Stubbs,"""Wisconsin (has) the highest infant mortality rate for black babies nationwide.""",true,wisconsin highest infant mortality rate black baby nationwide,80,61,1,11,11.0,5,0.25,0.0,0.0,0.1875,0.0625,0.0,"['wisconsin', 'highest', 'infant', 'mortality', 'rate', 'black', 'baby', 'nationwide']"
295,Dan Patrick,"""Like every budget passed by the Senate since I have been lieutenant governor, Senate Bill 1 is within the spending limit set by the Texas Constitution.""",true,like every budget passed senate since lieutenant governor senate bill within spending limit set texas constitution,153,114,1,19,43.74999999999999,4,0.3,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.13333333333333333,0.0,"['like', 'every', 'budget', 'passed', 'senate', 'since', 'lieutenant', 'governor', 'senate', 'bill', 'within', 'spending', 'limit', 'set', 'texas', 'constitution']"
296,John Torbett,"Says all North Carolina teachers do not currently get a ""duty free lunch break.""",true,say north carolina teacher currently get duty free lunch break,80,62,1,14,14.0,3,0.35294117647058826,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.0,"['say', 'north', 'carolina', 'teacher', 'currently', 'get', 'duty', 'free', 'lunch', 'break']"
297,Clif Smart,"""Missouri ranks 45th in the nation in per capita state fiscal support for higher education and Missouri State is last among Missouri schools.""",true,missouri rank th nation per caput state fiscal support higher education missouri state last among missouri school,142,113,1,17,37.03,3,0.38461538461538464,0.0,0.0,0.07692307692307693,0.038461538461538464,0.0,"['missouri', 'rank', 'th', 'nation', 'per', 'caput', 'state', 'fiscal', 'support', 'higher', 'education', 'missouri', 'state', 'last', 'among', 'missouri', 'school']"
298,Daniel Riemer,"""About 80 percent of (the manufacturing and agriculture) tax credit goes to claimants who are making $1 million or more.""",true,percent manufacturing agriculture tax credit go claimant making million,121,71,1,20,18.0,6,0.23076923076923078,0.0,0.07692307692307693,0.0,0.038461538461538464,0.0,"['percent', 'manufacturing', 'agriculture', 'tax', 'credit', 'go', 'claimant', 'making', 'million']"
299,John Bucy III,"""Right now, 1 in 4 Texas women of reproductive age are uninsured, totaling 1.5 million Texas women.""",true,right texas woman reproductive age uninsured totaling million texas woman,100,73,1,15,27.439999999999994,6,0.22727272727272727,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,"['right', 'texas', 'woman', 'reproductive', 'age', 'uninsured', 'totaling', 'million', 'texas', 'woman']"
